d 1 f 2 d 8 fourteen
d 1 f 2 e 7 fourteen
d 1 f 2 e 8 fourteen
d 1 f 2 f 7 fourteen
d 1 f 2 f 8 fourteen
d 1 f 3 b 3 fourteen
d 1 f 3 b 4 fourteen
d 1 f 3 b 5 fourteen
d 1 f 3 c 3 fourteen
d 1 f 3 c 4 fourteen
d 1 f 3 c 5 fourteen
d 1 f 3 c 6 fourteen
d 1 f 3 c 7 fourteen
d 1 f 3 c 8 fourteen
d 1 f 3 d 3 fourteen
d 1 f 3 d 4 fourteen
d 1 f 3 d 5 fourteen
d 1 f 3 d 6 fourteen
d 1 f 3 d 7 fourteen
d 1 f 3 d 8 fourteen
d 1 f 3 e 5 fourteen
d 1 f 3 e 6 fourteen
d 1 f 3 e 7 fourteen
d 1 f 3 e 8 fourteen
d 1 f 3 f 5 fourteen
d 1 f 3 f 6 fourteen
d 1 f 3 f 7 fourteen
d 1 f 3 f 8 fourteen
d 1 f 4 a 4 fourteen
d 1 f 4 a 5 fourteen
d 1 f 4 a 6 fourteen
d 1 f 4 b 4 fourteen
d 1 f 4 b 5 fourteen
d 1 f 4 b 6 fourteen
d 1 f 4 b 7 fourteen
d 1 f 4 c 4 fourteen
d 1 f 4 c 5 fourteen
d 1 f 4 c 6 fourteen
d 1 f 4 c 7 fourteen
d 1 f 4 c 8 fourteen
d 1 f 4 d 7 fourteen
d 1 f 4 d 8 fourteen
d 1 f 4 e 7 fourteen
d 1 f 4 e 8 fourteen
d 1 f 4 f 7 fourteen
d 1 f 4 f 8 fourteen
d 1 f 5 b 5 fourteen
d 1 f 5 b 6 fourteen
d 1 f 5 b 7 fourteen
d 1 f 5 b 8 fourteen
d 1 f 5 c 5 fourteen
d 1 f 5 c 6 fourteen
d 1 f 5 c 7 fourteen
d 1 f 5 c 8 fourteen
d 1 f 5 d 3 fourteen
d 1 f 5 d 4 fourteen
d 1 f 5 d 5 fourteen
d 1 f 5 d 6 fourteen
d 1 f 5 d 7 fourteen
d 1 f 5 d 8 fourteen
d 1 f 5 e 7 fourteen
d 1 f 5 e 8 fourteen
d 1 f 5 f 2 fourteen
d 1 f 5 f 3 fourteen
d 1 f 5 f 7 fourteen
d 1 f 5 f 8 fourteen
d 1 f 6 a 4 fourteen
d 1 f 6 a 5 fourteen
d 1 f 6 a 6 fourteen
d 1 f 6 b 3 fourteen
d 1 f 6 f 2 fourteen
d 1 f 7 a 5 fourteen
d 1 f 7 a 6 fourteen
d 1 f 7 a 7 fourteen
d 1 f 7 b 3 fourteen
d 1 f 7 b 4 fourteen
d 1 f 7 f 2 fourteen
d 1 f 8 b 3 fourteen
d 1 f 8 b 4 fourteen
d 1 f 8 b 5 fourteen
d 1 f 8 b 6 fourteen
d 1 f 8 b 7 fourteen
d 1 f 8 b 8 fourteen
d 1 f 8 c 3 fourteen
d 1 f 8 c 8 fourteen
d 1 f 8 d 3 fourteen
d 1 f 8 e 3 fourteen
d 1 f 8 f 2 fourteen
d 1 f 8 f 3 fourteen
d 1 g 1 b 3 fourteen
d 1 g 1 b 4 fourteen
d 1 g 1 b 5 fourteen
d 1 g 1 b 6 fourteen
d 1 g 1 b 7 fourteen
d 1 g 1 b 8 fourteen
d 1 g 1 c 3 fourteen
d 1 g 1 c 7 fourteen
d 1 g 1 c 8 fourteen
d 1 g 1 d 3 fourteen
d 1 g 1 d 7 fourteen
d 1 g 1 d 8 fourteen
d 1 g 1 e 3 fourteen
d 1 g 1 e 7 fourteen
d 1 g 1 e 8 fourteen
d 1 g 1 f 3 fourteen
d 1 g 1 f 7 fourteen
d 1 g 1 f 8 fourteen
d 1 g 1 g 3 fourteen
d 1 g 1 g 4 fourteen
d 1 g 1 g 5 fourteen
d 1 g 1 g 6 fourteen
d 1 g 1 g 7 fourteen
d 1 g 1 g 8 fourteen
d 1 g 2 c 3 fourteen
d 1 g 2 c 4 fourteen
d 1 g 2 c 5 fourteen
d 1 g 2 c 6 fourteen
d 1 g 2 c 7 fourteen
d 1 g 2 c 8 fourteen
d 1 g 2 d 3 fourteen
d 1 g 2 d 7 fourteen
d 1 g 2 d 8 fourteen
d 1 g 2 e 3 fourteen
d 1 g 2 e 5 fourteen
d 1 g 2 e 7 fourteen
d 1 g 2 e 8 fourteen
d 1 g 2 f 7 fourteen
d 1 g 2 f 8 fourteen
d 1 g 2 g 4 fourteen
d 1 g 2 g 5 fourteen
d 1 g 2 g 6 fourteen
d 1 g 2 g 7 fourteen
d 1 g 2 g 8 fourteen
d 1 g 3 b 3 fourteen
d 1 g 3 b 4 fourteen
d 1 g 3 b 5 fourteen
d 1 g 3 c 3 fourteen
d 1 g 3 c 4 fourteen
d 1 g 3 c 5 fourteen
d 1 g 3 c 6 fourteen
d 1 g 3 c 7 fourteen
d 1 g 3 c 8 fourteen
d 1 g 3 d 3 fourteen
d 1 g 3 d 4 fourteen
d 1 g 3 d 5 fourteen
d 1 g 3 d 6 fourteen
d 1 g 3 d 7 fourteen
d 1 g 3 d 8 fourteen
d 1 g 3 e 6 fourteen
d 1 g 3 e 7 fourteen
d 1 g 3 e 8 fourteen
d 1 g 3 f 6 fourteen
d 1 g 3 f 7 fourteen
d 1 g 3 f 8 fourteen
d 1 g 4 a 4 fourteen
d 1 g 4 a 5 fourteen
d 1 g 4 a 6 fourteen
d 1 g 4 b 4 fourteen
d 1 g 4 b 5 fourteen
d 1 g 4 b 6 fourteen
d 1 g 4 b 7 fourteen
d 1 g 4 c 4 fourteen
d 1 g 4 c 5 fourteen
d 1 g 4 c 6 fourteen
d 1 g 4 c 7 fourteen
d 1 g 4 c 8 fourteen
d 1 g 4 d 4 fourteen
d 1 g 4 d 5 fourteen
d 1 g 4 d 6 fourteen
d 1 g 4 d 7 fourteen
d 1 g 4 d 8 fourteen
d 1 g 4 e 7 fourteen
d 1 g 4 e 8 fourteen
d 1 g 4 f 7 fourteen
d 1 g 4 f 8 fourteen
d 1 g 4 g 7 fourteen
d 1 g 5 d 5 fourteen
d 1 g 5 d 6 fourteen
d 1 g 5 d 7 fourteen
d 1 g 5 d 8 fourteen
d 1 g 5 e 3 fourteen
d 1 g 5 e 4 fourteen
d 1 g 5 e 5 fourteen
d 1 g 5 e 6 fourteen
d 1 g 5 e 7 fourteen
d 1 g 5 e 8 fourteen
d 1 g 5 f 2 fourteen
d 1 g 5 f 3 fourteen
d 1 g 5 f 7 fourteen
d 1 g 5 f 8 fourteen
d 1 g 5 g 2 fourteen
d 1 g 5 g 3 fourteen
d 1 g 5 g 7 fourteen
d 1 g 5 g 8 fourteen
d 1 g 6 a 4 fourteen
d 1 g 6 a 5 fourteen
d 1 g 6 a 6 fourteen
d 1 g 6 b 3 fourteen
d 1 g 6 b 4 fourteen
d 1 g 6 b 5 fourteen
d 1 g 6 b 6 fourteen
d 1 g 6 c 3 fourteen
d 1 g 6 f 2 fourteen
d 1 g 6 g 2 fourteen
d 1 g 6 g 3 fourteen
d 1 g 7 a 5 fourteen
d 1 g 7 a 6 fourteen
d 1 g 7 a 7 fourteen
d 1 g 7 b 3 fourteen
d 1 g 7 b 4 fourteen
d 1 g 7 b 5 fourteen
d 1 g 7 b 6 fourteen
d 1 g 7 b 7 fourteen
d 1 g 7 c 3 fourteen
d 1 g 7 g 3 fourteen
d 1 g 7 g 4 fourteen
d 1 g 8 b 3 fourteen
d 1 g 8 b 4 fourteen
d 1 g 8 b 5 fourteen
d 1 g 8 b 6 fourteen
d 1 g 8 b 7 fourteen
d 1 g 8 b 8 fourteen
d 1 g 8 c 3 fourteen
d 1 g 8 c 4 fourteen
d 1 g 8 c 5 fourteen
d 1 g 8 c 6 fourteen
d 1 g 8 c 7 fourteen
d 1 g 8 c 8 fourteen
d 1 g 8 d 3 fourteen
d 1 g 8 d 4 fourteen
d 1 g 8 d 8 fourteen
d 1 g 8 e 3 fourteen
d 1 g 8 e 4 fourteen
d 1 g 8 f 3 fourteen
d 1 g 8 f 4 fourteen
d 1 g 8 g 3 fourteen
d 1 g 8 g 4 fourteen
d 1 g 8 g 5 fourteen
d 1 h 1 b 3 fourteen
d 1 h 1 b 4 fourteen
d 1 h 1 b 5 fourteen
d 1 h 1 b 6 fourteen
d 1 h 1 b 7 fourteen
d 1 h 1 c 3 fourteen
d 1 h 1 c 4 fourteen
d 1 h 1 c 5 fourteen
d 1 h 1 c 6 fourteen
d 1 h 1 c 7 fourteen
d 1 h 1 d 3 fourteen
d 1 h 1 d 4 fourteen
d 1 h 1 d 5 fourteen
d 1 h 1 d 6 fourteen
d 1 h 1 d 7 fourteen
d 1 h 1 d 8 fourteen
d 1 h 1 e 3 fourteen
d 1 h 1 e 4 fourteen
d 1 h 1 e 5 fourteen
d 1 h 1 e 6 fourteen
d 1 h 1 e 7 fourteen
d 1 h 1 e 8 fourteen
d 1 h 1 f 3 fourteen
d 1 h 1 f 4 fourteen
d 1 h 1 f 5 fourteen
d 1 h 1 f 6 fourteen
d 1 h 1 f 7 fourteen
d 1 h 1 f 8 fourteen
d 1 h 1 g 3 fourteen
d 1 h 1 g 4 fourteen
d 1 h 1 g 5 fourteen
d 1 h 1 g 6 fourteen
d 1 h 1 g 7 fourteen
d 1 h 1 g 8 fourteen
d 1 h 2 c 4 fourteen
d 1 h 2 c 5 fourteen
d 1 h 2 c 6 fourteen
d 1 h 2 c 7 fourteen
d 1 h 2 d 3 fourteen
d 1 h 2 d 4 fourteen
d 1 h 2 d 5 fourteen
d 1 h 2 d 6 fourteen
d 1 h 2 d 7 fourteen
d 1 h 2 d 8 fourteen
d 1 h 2 e 3 fourteen
d 1 h 2 e 4 fourteen
d 1 h 2 e 5 fourteen
d 1 h 2 e 6 fourteen
d 1 h 2 e 7 fourteen
d 1 h 2 e 8 fourteen
d 1 h 2 f 2 fourteen
d 1 h 2 f 3 fourteen
d 1 h 2 f 4 fourteen
d 1 h 2 f 5 fourteen
d 1 h 2 f 6 fourteen
d 1 h 2 f 7 fourteen
d 1 h 2 f 8 fourteen
d 1 h 2 g 4 fourteen
d 1 h 2 g 5 fourteen
d 1 h 2 g 6 fourteen
d 1 h 2 g 7 fourteen
d 1 h 2 g 8 fourteen
d 1 h 2 h 4 fourteen
d 1 h 3 b 3 fourteen
d 1 h 3 b 4 fourteen
d 1 h 3 b 5 fourteen
d 1 h 3 c 3 fourteen
d 1 h 3 c 4 fourteen
d 1 h 3 c 5 fourteen
d 1 h 3 c 6 fourteen
d 1 h 3 c 7 fourteen
d 1 h 3 d 3 fourteen
d 1 h 3 d 4 fourteen
b 1 h 2 c 4 fifteen
b 1 h 2 c 5 fifteen
b 1 h 2 d 3 fifteen
b 1 h 2 d 4 fifteen
b 1 h 2 d 5 fifteen
b 1 h 2 d 6 fifteen
b 1 h 2 e 3 fifteen
b 1 h 2 e 4 fifteen
b 1 h 2 e 5 fifteen
b 1 h 2 e 6 fifteen
b 1 h 2 f 3 fifteen
b 1 h 2 f 4 fifteen
b 1 h 2 f 5 fifteen
b 1 h 2 f 6 fifteen
c 1 h 6 a 1 two
c 1 h 7 a 1 two
c 1 h 8 a 1 two
c 2 b 1 a 1 two
c 2 b 3 a 1 two
c 2 b 4 a 2 two
c 2 c 1 a 1 two
c 2 c 3 a 1 two
c 2 c 4 a 2 two
c 2 c 5 a 2 two
c 2 c 6 a 2 two
c 2 c 7 a 2 two
c 2 c 8 a 2 two
c 2 d 1 a 1 two
c 2 d 1 a 2 two
c 2 d 2 a 1 two
c 2 d 2 a 2 two
c 2 d 3 a 1 two
c 2 d 4 a 2 two
c 2 d 5 a 2 two
c 2 d 6 a 2 two
c 2 d 7 a 2 two
c 2 d 8 a 2 two
c 2 e 1 a 1 two
c 2 e 1 a 2 two
c 2 e 2 a 1 two
c 2 e 2 a 2 two
c 2 e 3 a 1 two
c 2 e 4 a 2 two
c 2 e 5 a 2 two
c 2 e 6 a 2 two
c 2 e 7 a 2 two
c 2 e 8 a 2 two
c 2 f 1 a 1 two
c 2 f 1 a 2 two
c 2 f 2 a 1 two
c 2 f 2 a 2 two
c 2 f 3 a 1 two
c 2 f 4 a 2 two
c 2 f 5 a 2 two
c 2 f 6 a 2 two
c 2 f 7 a 2 two
c 2 f 8 a 2 two
c 2 g 1 a 1 two
c 2 g 1 a 2 two
c 2 g 2 a 1 two
c 2 g 2 a 2 two
d 2 a 7 b 1 six
d 2 a 7 f 1 six
c 2 g 3 g 1 eight
c 2 g 3 h 1 eight
c 2 g 3 h 6 eight
c 2 g 3 h 7 eight
c 2 g 4 g 1 eight
c 2 g 4 h 1 eight
c 2 g 4 h 2 eight
c 2 g 4 h 7 eight
c 2 g 5 h 2 eight
c 2 g 5 h 7 eight
c 2 g 6 h 2 eight
c 2 g 6 h 3 eight
c 2 g 7 h 2 eight
c 2 g 7 h 3 eight
c 2 g 7 h 5 eight
c 2 g 8 h 2 eight
c 2 g 8 h 4 eight
c 2 g 8 h 5 eight
c 2 h 3 e 1 eight
c 2 h 3 e 2 eight
c 2 h 3 f 1 eight
c 2 h 3 f 2 eight
c 2 h 3 g 1 eight
c 2 h 3 h 1 eight
c 2 h 7 b 8 eight
c 3 a 3 d 1 eight
c 3 a 3 e 1 eight
c 3 a 3 f 1 eight
c 3 a 4 g 1 eight
c 3 a 4 g 2 eight
c 3 a 4 g 3 eight
c 3 a 4 h 1 eight
c 3 a 4 h 2 eight
c 3 a 4 h 3 eight
c 3 b 3 d 1 eight
c 3 b 3 e 1 eight
c 3 b 3 f 1 eight
c 3 b 4 g 1 eight
c 3 b 4 g 2 eight
c 3 b 4 g 3 eight
c 3 b 4 h 1 eight
c 3 b 4 h 2 eight
c 3 b 4 h 3 eight
c 3 c 4 g 1 eight
c 3 c 4 g 2 eight
c 3 c 4 g 3 eight
c 3 c 4 h 1 eight
c 3 c 4 h 2 eight
c 3 c 4 h 3 eight
c 3 d 1 f 1 eight
c 3 d 1 g 1 eight
c 3 d 1 h 1 eight
c 3 d 4 d 1 eight
c 3 d 4 e 1 eight
c 3 d 4 e 3 eight
c 3 d 4 f 1 eight
c 3 d 4 g 1 eight
c 3 d 4 g 2 eight
c 3 d 4 g 3 eight
c 3 d 4 h 1 eight
c 3 d 4 h 2 eight
c 3 d 4 h 3 eight
c 3 d 5 d 1 eight
c 3 d 5 e 1 eight
c 3 d 5 f 1 eight
c 3 d 5 g 1 eight
c 3 d 5 h 1 eight
c 3 d 6 d 1 eight
c 3 d 6 e 1 eight
c 3 d 6 f 1 eight
c 3 d 6 g 1 eight
c 3 d 6 h 1 eight
c 3 d 7 d 1 eight
c 3 d 7 e 1 eight
c 3 d 7 f 1 eight
c 3 d 7 g 1 eight
c 3 d 7 h 1 eight
c 3 d 8 d 1 eight
c 3 d 8 e 1 eight
c 3 d 8 f 1 eight
c 3 d 8 g 1 eight
c 3 d 8 h 1 eight
c 3 e 1 h 1 eight
c 3 e 4 e 1 eight
c 3 e 4 e 2 eight
c 3 e 4 f 1 eight
c 3 e 4 f 2 eight
c 3 e 4 g 1 eight
c 3 e 4 g 2 eight
c 3 e 4 g 3 eight
c 3 e 4 h 1 eight
c 3 e 4 h 2 eight
c 3 e 4 h 3 eight
c 3 e 5 h 1 eight
c 3 e 6 h 1 eight
c 3 e 7 h 1 eight
c 3 e 8 h 1 eight
c 3 f 3 d 1 eight
c 3 f 3 e 1 eight
c 3 f 3 f 1 eight
c 3 f 3 g 1 eight
c 3 f 3 h 1 eight
c 3 f 3 h 2 eight
c 3 f 4 d 1 eight
c 3 f 4 e 1 eight
c 3 f 4 f 1 eight
c 3 f 5 d 1 eight
c 3 f 5 e 1 eight
c 3 f 6 d 1 eight
c 3 f 6 e 1 eight
c 3 f 7 d 1 eight
c 3 f 7 e 1 eight
c 3 f 8 d 1 eight
c 3 f 8 e 1 eight
c 3 g 1 h 4 eight
c 3 g 1 h 5 eight
c 3 g 1 h 7 eight
c 3 g 2 h 4 eight
c 3 g 2 h 6 eight
c 3 g 2 h 7 eight
c 3 g 3 d 1 eight
c 3 g 3 e 1 eight
c 3 g 3 e 2 eight
c 3 g 3 f 1 eight
c 3 g 3 g 1 eight
c 3 g 3 h 1 eight
c 3 g 3 h 6 eight
c 3 g 3 h 7 eight
c 3 g 4 g 1 eight
c 3 g 4 h 1 eight
c 3 g 4 h 2 eight
c 3 g 4 h 7 eight
c 3 g 5 h 2 eight
c 3 g 5 h 7 eight
c 3 g 6 h 2 eight
c 3 g 6 h 3 eight
c 3 g 7 h 2 eight
c 3 g 7 h 3 eight
c 3 g 7 h 5 eight
c 3 g 8 h 2 eight
c 3 g 8 h 4 eight
c 3 g 8 h 5 eight
c 3 h 3 d 1 eight
c 3 h 3 e 1 eight
c 3 h 3 e 2 eight
c 3 h 3 f 1 eight
c 3 h 3 f 2 eight
c 3 h 3 g 1 eight
c 3 h 3 h 1 eight
d 1 a 1 h 2 eight
d 1 a 2 h 2 eight
d 1 a 4 a 2 eight
d 1 a 5 h 2 eight
d 1 a 6 h 2 eight
d 1 a 7 h 2 eight
d 1 a 8 h 2 eight
d 1 b 1 a 3 eight
d 1 b 1 a 5 eight
d 1 b 1 a 7 eight
d 1 b 1 h 2 eight
d 1 b 2 a 5 eight
d 1 b 2 a 7 eight
d 1 b 2 h 2 eight
d 1 b 3 a 5 eight
d 1 b 3 a 7 eight
d 1 b 5 a 3 eight
d 1 b 5 a 7 eight
d 1 b 5 a 8 eight
d 1 b 5 h 2 eight
d 1 b 6 a 3 eight
d 1 b 6 a 8 eight
d 1 b 6 h 2 eight
d 1 b 7 a 3 eight
d 1 b 7 a 5 eight
d 1 b 7 h 2 eight
d 1 b 8 a 2 eight
d 1 b 8 a 3 eight
d 1 b 8 a 4 eight
d 1 b 8 a 5 eight
d 1 b 8 a 6 eight
d 1 b 8 h 2 eight
d 1 c 1 h 2 eight
d 1 c 2 h 2 eight
d 1 c 4 a 2 eight
d 1 c 4 a 3 eight
d 1 c 4 b 2 eight
d 1 c 5 h 2 eight
d 1 c 6 h 2 eight
d 1 c 7 h 2 eight
d 1 c 8 h 2 eight
d 1 d 2 h 2 eight
d 1 d 5 h 2 eight
d 1 d 6 h 2 eight
d 1 d 7 h 2 eight
d 1 d 8 h 2 eight
d 1 e 1 a 2 eight
d 1 e 2 a 2 eight
d 1 e 4 f 1 eight
d 1 e 4 g 1 eight
d 1 e 5 a 2 eight
d 1 e 6 a 2 eight
d 1 e 7 a 2 eight
d 1 e 8 a 2 eight
d 1 f 1 a 2 eight
d 1 f 2 a 2 eight
d 1 f 4 g 2 eight
d 1 f 4 h 2 eight
d 1 f 4 h 3 eight
d 1 f 5 a 2 eight
d 1 f 6 a 2 eight
d 1 f 7 a 2 eight
d 1 f 8 a 2 eight
d 1 g 1 a 2 eight
d 1 g 1 h 3 eight
d 1 g 1 h 5 eight
d 1 g 1 h 7 eight
d 1 g 2 a 2 eight
d 1 g 2 h 5 eight
d 1 g 2 h 7 eight
d 1 g 3 h 5 eight
d 1 g 3 h 7 eight
d 1 g 4 f 1 eight
d 1 g 4 g 1 eight
d 1 g 4 h 7 eight
d 1 g 5 a 2 eight
d 1 g 5 h 3 eight
d 1 g 5 h 7 eight
d 1 g 6 a 2 eight
d 1 g 6 h 3 eight
d 1 g 7 a 2 eight
d 1 g 7 h 1 eight
d 1 g 7 h 3 eight
d 1 g 7 h 5 eight
d 1 g 8 a 2 eight
d 1 g 8 h 1 eight
d 1 g 8 h 2 eight
d 1 g 8 h 3 eight
d 1 g 8 h 4 eight
d 1 g 8 h 5 eight
d 1 h 1 a 2 eight
d 1 h 2 a 2 eight
d 1 h 4 f 1 eight
d 1 h 4 g 1 eight
d 1 h 4 h 2 eight
d 1 h 5 a 2 eight
d 1 h 6 a 2 eight
d 1 h 7 a 2 eight
d 1 h 8 a 2 eight
d 2 a 1 f 2 eight
d 2 a 1 g 2 eight
d 2 a 1 h 2 eight
d 2 a 2 f 2 eight
d 2 a 2 g 2 eight
d 2 a 2 h 2 eight
d 2 a 5 a 2 eight
d 2 a 5 b 2 eight
d 2 a 5 f 2 eight
d 2 a 5 g 2 eight
d 2 a 5 h 2 eight
d 2 a 5 h 3 eight
d 2 a 5 h 4 eight
d 2 a 6 f 2 eight
d 2 a 6 g 2 eight
d 2 a 6 h 2 eight
d 2 a 7 f 2 eight
d 2 a 7 g 2 eight
d 2 a 7 g 8 eight
d 2 a 7 h 2 eight
d 2 a 8 f 2 eight
d 2 a 8 g 2 eight
d 2 a 8 h 2 eight
d 2 b 1 f 2 eight
d 2 b 1 g 2 eight
d 2 b 1 h 2 eight
d 2 b 2 f 2 eight
d 2 b 2 g 2 eight
d 2 b 2 h 2 eight
d 2 b 5 a 3 eight
d 2 b 5 a 7 eight
d 2 b 5 f 2 eight
d 2 b 5 g 2 eight
d 2 b 5 h 2 eight
d 3 c 5 g 1 eight
d 3 c 5 g 2 eight
d 3 c 5 h 2 eight
d 3 c 5 h 3 eight
d 3 c 5 h 4 eight
d 3 c 6 a 7 eight
d 3 c 6 a 8 eight
d 3 c 6 b 8 eight
d 3 c 6 e 1 eight
d 3 c 6 f 1 eight
d 3 c 6 f 2 eight
d 3 c 6 g 1 eight
d 3 c 6 g 2 eight
d 3 c 6 h 2 eight
d 3 c 7 a 8 eight
d 3 c 7 e 1 eight
d 3 c 7 f 1 eight
d 3 c 7 f 2 eight
d 3 c 7 f 8 eight
d 3 c 7 g 1 eight
d 3 c 7 g 2 eight
d 3 c 7 g 8 eight
d 3 c 7 h 2 eight
d 3 c 8 a 7 eight
d 3 c 8 a 8 eight
d 3 c 8 e 1 eight
d 3 c 8 f 1 eight
d 3 c 8 f 2 eight
d 3 c 8 g 1 eight
d 3 c 8 g 2 eight
d 3 c 8 h 2 eight
d 3 d 1 a 7 eight
d 3 d 1 a 8 eight
d 3 d 1 b 7 eight
d 4 a 8 d 2 eight
d 4 a 8 h 2 eight
d 4 b 1 h 2 eight
d 4 b 2 h 2 eight
d 4 b 3 b 1 eight
d 4 b 3 c 1 eight
d 4 b 3 e 2 eight
d 4 b 3 g 1 eight
d 4 b 3 g 2 eight
d 4 b 4 b 1 eight
d 4 b 4 c 1 eight
d 4 b 4 e 2 eight
d 4 b 4 g 1 eight
d 4 b 4 g 2 eight
d 4 b 5 b 1 eight
d 4 b 5 c 1 eight
d 4 b 5 d 1 eight
d 4 b 5 d 2 eight
d 4 b 5 h 2 eight
d 4 b 5 h 3 eight
d 4 b 5 h 4 eight
d 4 b 6 b 1 eight
d 4 b 6 c 1 eight
d 4 b 6 d 1 eight
d 4 b 6 d 2 eight
d 4 b 6 h 2 eight
d 4 b 7 b 1 eight
d 4 b 7 c 1 eight
d 4 b 7 d 1 eight
d 4 b 7 d 2 eight
d 4 b 7 h 2 eight
d 4 b 8 b 1 eight
d 4 b 8 c 1 eight
d 4 b 8 d 1 eight
d 4 f 7 f 3 nine
d 4 f 7 f 4 nine
d 4 f 7 g 3 nine
d 4 f 7 g 4 nine
d 4 f 7 h 3 nine
d 4 f 7 h 4 nine
